file,parsed,has_meta,has_roi,has_recs,model,temp,window,period,cfg,roi,n_holdings,model_raw,err
perm_1937_gpt-4o-mini_T0.5_12mo_202506_20260618_064552.json,True,True,True,True,GPT-4o-mini,0.5,202506,12,10→5,112.8300445453644,5.0,gpt-4o-mini,
perm_1938_gpt-4o-mini_T0.5_12mo_202506_20260618_064627.json,True,True,True,True,GPT-4o-mini,0.5,202506,12,10→3,52.01465791357302,3.0,gpt-4o-mini,
perm_1939_gpt-4o-mini_T0.5_12mo_202506_20260618_064634.json,True,True,True,True,GPT-4o-mini,0.5,202506,12,5→3,36.99346920392145,3.0,gpt-4o-mini,
perm_1940_gpt-4o-mini_T0.5_12mo_202506_20260618_050257.json,True,True,True,True,GPT-4o-mini,0.5,202506,12,unfiltered,58.89106558625401,7.0,gpt-4o-mini,
perm_1941_gpt-51_T0.5_12mo_202506_20260616_203436.json,True,True,False,False,GPT-5.1,0.5,202506,12,Ranked,,,gpt-51,
perm_1941_gpt-51_T0.5_12mo_202506_20260617_155308.json,True,True,True,True,GPT-5.1,0.5,202506,12,Ranked,52.81945583180936,10.0,gpt-5.1,
perm_1942_gpt-51_T0.5_12mo_202506_20260616_203437.json,True,True,False,False,GPT-5.1,0.5,202506,12,30→15,,,gpt-51,
perm_1942_gpt-51_T0.5_12mo_202506_20260617_155431.json,True,True,True,True,GPT-5.1,0.5,202506,12,30→15,40.03265297376742,16.0,gpt-5.1,
perm_1943_gpt-51_T0.5_12mo_202506_20260616_203438.json,True,True,False,False,GPT-5.1,0.5,202506,12,30→10,,,gpt-51,
perm_1943_gpt-51_T0.5_12mo_202506_20260617_155532.json,True,True,True,True,GPT-5.1,0.5,202506,12,30→10,45.12711288808743,10.0,gpt-5.1,
perm_1944_gpt-51_T0.5_12mo_202506_20260616_203716.json,True,True,False,False,GPT-5.1,0.5,202506,12,30→5,,,gpt-51,
perm_1944_gpt-51_T0.5_12mo_202506_20260617_155551.json,True,True,True,True,GPT-5.1,0.5,202506,12,30→5,35.11104867333057,5.0,gpt-5.1,
perm_1945_gpt-51_T0.5_12mo_202506_20260618_064854.json,True,True,True,True,GPT-5.1,0.5,202506,12,20→5,-26.609088299230088,5.0,gpt-5.1,
perm_1946_gpt-51_T0.5_12mo_202506_20260618_065101.json,True,True,True,True,GPT-5.1,0.5,202506,12,20→10,64.6011389623451,10.0,gpt-5.1,
perm_1947_gpt-51_T0.5_12mo_202506_20260618_065123.json,True,True,True,True,GPT-5.1,0.5,202506,12,10→5,8.393602816837447,5.0,gpt-5.1,
perm_1948_gpt-51_T0.5_12mo_202506_20260618_065247.json,True,True,True,True,GPT-5.1,0.5,202506,12,10→3,56.090294723026176,3.0,gpt-5.1,
perm_1949_gpt-51_T0.5_12mo_202506_20260618_065316.json,True,True,True,True,GPT-5.1,0.5,202506,12,5→3,53.086054521249096,3.0,gpt-5.1,
perm_1950_gpt-51_T0.5_12mo_202506_20260618_050340.json,True,True,True,True,GPT-5.1,0.5,202506,12,unfiltered,70.86128848431082,15.0,gpt-5.1,
perm_1951_gpt-4o_T0.5_24mo_202406_20260618_070218.json,True,True,True,True,GPT-4o,0.5,202406,24,Ranked,78.88479400356402,6.0,gpt-4o,
perm_1952_gpt-4o_T0.5_24mo_202406_20260618_070204.json,True,True,True,True,GPT-4o,0.5,202406,24,30→15,79.40876631967596,15.0,gpt-4o,
perm_1953_gpt-4o_T0.5_24mo_202406_20260618_070240.json,True,True,True,True,GPT-4o,0.5,202406,24,30→10,84.28512484118143,10.0,gpt-4o,
perm_1954_gpt-4o_T0.5_24mo_202406_20260618_070327.json,True,True,True,True,GPT-4o,0.5,202406,24,30→5,64.96898439599595,5.0,gpt-4o,
perm_1955_gpt-4o_T0.5_24mo_202406_20260618_065327.json,True,True,True,True,GPT-4o,0.5,202406,24,20→5,54.97644585789089,5.0,gpt-4o,
perm_1956_gpt-4o_T0.5_24mo_202406_20260618_065433.json,True,True,True,True,GPT-4o,0.5,202406,24,20→10,70.28268097698667,10.0,gpt-4o,
perm_1957_gpt-4o_T0.5_24mo_202406_20260618_065459.json,True,True,True,True,GPT-4o,0.5,202406,24,10→5,83.7377297962298,5.0,gpt-4o,
perm_1958_gpt-4o_T0.5_24mo_202406_20260618_065507.json,True,True,True,True,GPT-4o,0.5,202406,24,10→3,64.77938242731037,3.0,gpt-4o,
perm_1959_gpt-4o_T0.5_24mo_202406_20260618_065629.json,True,True,True,True,GPT-4o,0.5,202406,24,5→3,56.60531549954996,3.0,gpt-4o,
perm_1960_gpt-4o_T0.5_24mo_202406_20260618_050354.json,True,True,True,True,GPT-4o,0.5,202406,24,unfiltered,77.77555934285488,7.0,gpt-4o,
perm_1961_gpt-4o-mini_T0.5_24mo_202406_20260618_070404.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,Ranked,104.3394613720281,6.0,gpt-4o-mini,
perm_1962_gpt-4o-mini_T0.5_24mo_202406_20260618_070435.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,30→15,68.06081130786308,15.0,gpt-4o-mini,
perm_1963_gpt-4o-mini_T0.5_24mo_202406_20260618_070519.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,30→10,101.66453814940127,10.0,gpt-4o-mini,
perm_1964_gpt-4o-mini_T0.5_24mo_202406_20260618_070529.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,30→5,56.45927670611549,5.0,gpt-4o-mini,
perm_1965_gpt-4o-mini_T0.5_24mo_202406_20260618_065647.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,20→5,56.459271640796395,5.0,gpt-4o-mini,
perm_1966_gpt-4o-mini_T0.5_24mo_202406_20260618_065706.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,20→10,95.6495573996082,10.0,gpt-4o-mini,
perm_1967_gpt-4o-mini_T0.5_24mo_202406_20260618_065846.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,10→5,89.75904093547611,5.0,gpt-4o-mini,
perm_1968_gpt-4o-mini_T0.5_24mo_202406_20260618_065914.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,10→3,49.78006010810519,3.0,gpt-4o-mini,
perm_1969_gpt-4o-mini_T0.5_24mo_202406_20260618_065921.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,5→3,68.35285335520173,3.0,gpt-4o-mini,
perm_1970_gpt-4o-mini_T0.5_24mo_202406_20260618_050408.json,True,True,True,True,GPT-4o-mini,0.5,202406,24,unfiltered,74.30238482046305,7.0,gpt-4o-mini,
perm_2186_gpt-4o_T0.5_12mo_202406_20260412_213619.json,True,True,True,True,GPT-4o,0.5,202406,12,20→10,6.991597837786158,10.0,gpt-4o,
perm_2186_gpt-4o_T0.5_12mo_202406_20260412_213622.json,True,True,True,True,GPT-4o,0.5,202406,12,20→10,14.947800129212446,10.0,gpt-4o,
perm_2186_gpt-4o_T0.5_12mo_202406_20260412_213726.json,True,True,True,True,GPT-4o,0.5,202406,12,20→10,10.726871872697503,10.0,gpt-4o,
perm_2188_gpt-4o_T0.5_12mo_202406_20260412_213627.json,True,True,True,True,GPT-4o,0.5,202406,12,10→3,17.90749122479496,3.0,gpt-4o,
perm_2188_gpt-4o_T0.5_12mo_202406_20260412_213814.json,True,True,True,True,GPT-4o,0.5,202406,12,10→3,9.134940511874538,3.0,gpt-4o,
perm_2188_gpt-4o_T0.5_12mo_202406_20260412_213815.json,True,True,True,True,GPT-4o,0.5,202406,12,10→3,17.63937770121205,3.0,gpt-4o,
perm_2190_gpt-4o_T0.5_12mo_202406_20260412_214617.json,True,False,False,False,GPT-4o,0.5,202406,12,,,,gpt-4o,
perm_2192_gpt-4o-mini_T0.5_12mo_202406_20260412_213708.json,True,True,True,True,GPT-4o-mini,0.5,202406,12,20→10,16.100965278431502,10.0,gpt-4o-mini,
perm_2192_gpt-4o-mini_T0.5_12mo_202406_20260412_213752.json,True,True,True,True,GPT-4o-mini,0.5,202406,12,20→10,14.06194675120736,10.0,gpt-4o-mini,
perm_2192_gpt-4o-mini_T0.5_12mo_202406_20260412_213818.json,True,True,True,True,GPT-4o-mini,0.5,202406,12,20→10,12.014284281938417,10.0,gpt-4o-mini,
perm_2193_gpt-4o-mini_T0.5_12mo_202406_20260412_213820.json,True,True,True,True,GPT-4o-mini,0.5,202406,12,10→5,11.7701427346516,5.0,gpt-4o-mini,
perm_2194_gpt-4o-mini_T0.5_12mo_202406_20260412_213835.json,True,True,True,True,GPT-4o-mini,0.5,202406,12,10→3,17.90749122479496,3.0,gpt-4o-mini,
perm_2194_gpt-4o-mini_T0.5_12mo_202406_20260412_213839.json,True,True,True,True,GPT-4o-mini,0.5,202406,12,10→3,17.90749122479496,3.0,gpt-4o-mini,
perm_2210_gpt-4o_T0.5_12mo_202407_20260412_213923.json,True,True,True,True,GPT-4o,0.5,202407,12,20→10,17.843028687849475,10.0,gpt-4o,
perm_2210_gpt-4o_T0.5_12mo_202407_20260412_213945.json,True,True,True,True,GPT-4o,0.5,202407,12,20→10,10.818555406742544,10.0,gpt-4o,
perm_2210_gpt-4o_T0.5_12mo_202407_20260412_214209.json,True,True,True,True,GPT-4o,0.5,202407,12,20→10,13.06223049163289,10.0,gpt-4o,
perm_2212_gpt-4o_T0.5_12mo_202407_20260412_214212.json,True,True,True,True,GPT-4o,0.5,202407,12,10→3,22.600548099558456,3.0,gpt-4o,
perm_2212_gpt-4o_T0.5_12mo_202407_20260412_214215.json,True,True,True,True,GPT-4o,0.5,202407,12,10→3,11.10037110609077,3.0,gpt-4o,
perm_2212_gpt-4o_T0.5_12mo_202407_20260412_214217.json,True,True,True,True,GPT-4o,0.5,202407,12,10→3,9.553003137631514,3.0,gpt-4o,
perm_2216_gpt-4o-mini_T0.5_12mo_202407_20260412_214316.json,True,True,True,True,GPT-4o-mini,0.5,202407,12,20→10,16.92644699523984,10.0,gpt-4o-mini,
perm_2216_gpt-4o-mini_T0.5_12mo_202407_20260412_214319.json,True,True,True,True,GPT-4o-mini,0.5,202407,12,20→10,19.20626801760458,11.0,gpt-4o-mini,
perm_2216_gpt-4o-mini_T0.5_12mo_202407_20260412_214328.json,True,True,True,True,GPT-4o-mini,0.5,202407,12,20→10,18.280012827919766,10.0,gpt-4o-mini,
perm_2218_gpt-4o-mini_T0.5_12mo_202407_20260412_214324.json,True,True,True,True,GPT-4o-mini,0.5,202407,12,10→3,12.172118880060644,3.0,gpt-4o-mini,
perm_2218_gpt-4o-mini_T0.5_12mo_202407_20260412_214348.json,True,True,True,True,GPT-4o-mini,0.5,202407,12,10→3,8.967737627405786,3.0,gpt-4o-mini,
perm_2218_gpt-4o-mini_T0.5_12mo_202407_20260412_214351.json,True,True,True,True,GPT-4o-mini,0.5,202407,12,10→3,21.730439980157026,3.0,gpt-4o-mini,
perm_2234_gpt-4o_T0.5_12mo_202408_20260412_214438.json,True,True,True,True,GPT-4o,0.5,202408,12,20→10,37.99550830564291,10.0,gpt-4o,
perm_2234_gpt-4o_T0.5_12mo_202408_20260412_214537.json,True,True,True,True,GPT-4o,0.5,202408,12,20→10,30.121300512705456,10.0,gpt-4o,
perm_2234_gpt-4o_T0.5_12mo_202408_20260412_214557.json,True,True,True,True,GPT-4o,0.5,202408,12,20→10,35.179238090001455,10.0,gpt-4o,
perm_2235_gpt-4o_T0.5_12mo_202408_20260412_214433.json,True,True,True,True,GPT-4o,0.5,202408,12,10→5,28.320503968024298,5.0,gpt-4o,
perm_2235_gpt-4o_T0.5_12mo_202408_20260412_214823.json,True,True,True,True,GPT-4o,0.5,202408,12,10→5,29.337700582265352,5.0,gpt-4o,
perm_2236_gpt-4o_T0.5_12mo_202408_20260412_214629.json,True,True,True,True,GPT-4o,0.5,202408,12,10→3,31.807613438229875,3.0,gpt-4o,
perm_2236_gpt-4o_T0.5_12mo_202408_20260412_214725.json,True,True,True,True,GPT-4o,0.5,202408,12,10→3,31.807613438229875,3.0,gpt-4o,
perm_2236_gpt-4o_T0.5_12mo_202408_20260412_214856.json,True,True,True,True,GPT-4o,0.5,202408,12,10→3,47.31733229680831,3.0,gpt-4o,
perm_2237_gpt-4o_T0.5_12mo_202408_20260412_214647.json,True,True,True,True,GPT-4o,0.5,202408,12,5→3,31.807613438229875,3.0,gpt-4o,
perm_2237_gpt-4o_T0.5_12mo_202408_20260412_214755.json,True,True,True,True,GPT-4o,0.5,202408,12,5→3,36.80729544350329,3.0,gpt-4o,
perm_2238_gpt-4o_T0.5_12mo_202408_20260412_215519.json,True,False,False,False,GPT-4o,0.5,202408,12,,,,gpt-4o,
perm_2239_gpt-4o-mini_T0.5_12mo_202408_20260412_214904.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,20→5,33.26964793234216,5.0,gpt-4o-mini,
perm_2239_gpt-4o-mini_T0.5_12mo_202408_20260412_214926.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,20→5,24.90520278870501,5.0,gpt-4o-mini,
perm_2240_gpt-4o-mini_T0.5_12mo_202408_20260412_214953.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,20→10,31.669523773636904,10.0,gpt-4o-mini,
perm_2240_gpt-4o-mini_T0.5_12mo_202408_20260412_215006.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,20→10,29.099661691220263,10.0,gpt-4o-mini,
perm_2240_gpt-4o-mini_T0.5_12mo_202408_20260412_215100.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,20→10,28.81200148802247,10.0,gpt-4o-mini,
perm_2241_gpt-4o-mini_T0.5_12mo_202408_20260412_215007.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,10→5,29.87923145894434,5.0,gpt-4o-mini,
perm_2241_gpt-4o-mini_T0.5_12mo_202408_20260412_215028.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,10→5,32.70859878283545,5.0,gpt-4o-mini,
perm_2242_gpt-4o-mini_T0.5_12mo_202408_20260412_215031.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,10→3,32.452009453836325,3.0,gpt-4o-mini,
perm_2242_gpt-4o-mini_T0.5_12mo_202408_20260412_215039.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,10→3,36.80729544350329,3.0,gpt-4o-mini,
perm_2242_gpt-4o-mini_T0.5_12mo_202408_20260412_215045.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,10→3,49.01916278557785,3.0,gpt-4o-mini,
perm_2243_gpt-4o-mini_T0.5_12mo_202408_20260412_215046.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,5→3,14.953122435379301,3.0,gpt-4o-mini,
perm_2243_gpt-4o-mini_T0.5_12mo_202408_20260412_215048.json,True,True,True,True,GPT-4o-mini,0.5,202408,12,5→3,36.80729544350329,3.0,gpt-4o-mini,
perm_2257_gpt-4o_T0.5_12mo_202409_20260412_215102.json,True,True,True,True,GPT-4o,0.5,202409,12,20→5,32.835425047065854,5.0,gpt-4o,
perm_2257_gpt-4o_T0.5_12mo_202409_20260412_215246.json,True,True,True,True,GPT-4o,0.5,202409,12,20→5,37.35110906630844,5.0,gpt-4o,
perm_2258_gpt-4o_T0.5_12mo_202409_20260412_215250.json,True,True,True,True,GPT-4o,0.5,202409,12,20→10,31.593085060104514,10.0,gpt-4o,
perm_2258_gpt-4o_T0.5_12mo_202409_20260412_215329.json,True,True,True,True,GPT-4o,0.5,202409,12,20→10,31.396364282007273,10.0,gpt-4o,
perm_2258_gpt-4o_T0.5_12mo_202409_20260412_215330.json,True,True,True,True,GPT-4o,0.5,202409,12,20→10,31.69342537379722,10.0,gpt-4o,
perm_2259_gpt-4o_T0.5_12mo_202409_20260412_215424.json,True,True,True,True,GPT-4o,0.5,202409,12,10→5,29.37955478178119,5.0,gpt-4o,
perm_2259_gpt-4o_T0.5_12mo_202409_20260412_215531.json,True,True,True,True,GPT-4o,0.5,202409,12,10→5,29.37955478178119,5.0,gpt-4o,
perm_2260_gpt-4o_T0.5_12mo_202409_20260412_215457.json,True,True,True,True,GPT-4o,0.5,202409,12,10→3,44.654513779866974,3.0,gpt-4o,
perm_2260_gpt-4o_T0.5_12mo_202409_20260412_215652.json,True,True,True,True,GPT-4o,0.5,202409,12,10→3,44.654513779866974,3.0,gpt-4o,
perm_2260_gpt-4o_T0.5_12mo_202409_20260412_215739.json,True,True,True,True,GPT-4o,0.5,202409,12,10→3,37.789413102130744,3.0,gpt-4o,
perm_2261_gpt-4o_T0.5_12mo_202409_20260412_215601.json,True,True,True,True,GPT-4o,0.5,202409,12,5→3,37.789413102130744,3.0,gpt-4o,
perm_2261_gpt-4o_T0.5_12mo_202409_20260412_215645.json,True,True,True,True,GPT-4o,0.5,202409,12,5→3,39.621797216070895,3.0,gpt-4o,
perm_2264_gpt-4o-mini_T0.5_12mo_202409_20260412_215751.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→10,32.74852441848694,10.0,gpt-4o-mini,
perm_2264_gpt-4o-mini_T0.5_12mo_202409_20260412_215801.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→10,32.34728855191204,11.0,gpt-4o-mini,
perm_2264_gpt-4o-mini_T0.5_12mo_202409_20260412_215838.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→10,26.607518078713525,10.0,gpt-4o-mini,
perm_2266_gpt-4o-mini_T0.5_12mo_202409_20260412_215820.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→3,42.82212966592684,3.0,gpt-4o-mini,
perm_2266_gpt-4o-mini_T0.5_12mo_202409_20260412_215822.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→3,27.123720240949368,3.0,gpt-4o-mini,
perm_2266_gpt-4o-mini_T0.5_12mo_202409_20260412_215836.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→3,42.82212966592684,3.0,gpt-4o-mini,
perm_2275_gpt-51_T0.5_12mo_202409_20260412_215904.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→5,29.37955478178119,5.0,gpt-4o-mini,
perm_2275_gpt-51_T0.5_12mo_202409_20260412_215911.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→5,32.835425047065854,5.0,gpt-4o-mini,
perm_2275_gpt-51_T0.5_12mo_202409_20260412_215921.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→5,29.37955478178119,5.0,gpt-4o-mini,
perm_2276_gpt-51_T0.5_12mo_202409_20260412_215932.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→10,30.25129330106514,10.0,gpt-4o-mini,
perm_2276_gpt-51_T0.5_12mo_202409_20260412_215936.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→10,28.991114623399245,10.0,gpt-4o-mini,
perm_2276_gpt-51_T0.5_12mo_202409_20260412_215943.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,20→10,32.541779985551365,10.0,gpt-4o-mini,
perm_2277_gpt-51_T0.5_12mo_202409_20260412_215940.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→5,29.37955478178119,5.0,gpt-4o-mini,
perm_2277_gpt-51_T0.5_12mo_202409_20260412_215953.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→5,35.288731304484315,5.0,gpt-4o-mini,
perm_2277_gpt-51_T0.5_12mo_202409_20260412_220001.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→5,33.456347190544186,5.0,gpt-4o-mini,
perm_2278_gpt-51_T0.5_12mo_202409_20260412_215958.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→3,32.51024085680625,3.0,gpt-4o-mini,
perm_2278_gpt-51_T0.5_12mo_202409_20260412_220001.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→3,40.32662204196168,3.0,gpt-4o-mini,
perm_2278_gpt-51_T0.5_12mo_202409_20260412_220003.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,10→3,44.654513779866974,3.0,gpt-4o-mini,
perm_2279_gpt-51_T0.5_12mo_202409_20260412_220005.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,5→3,23.63000956739814,3.0,gpt-4o-mini,
perm_2279_gpt-51_T0.5_12mo_202409_20260412_220020.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,5→3,40.32662204196168,3.0,gpt-4o-mini,
perm_2279_gpt-51_T0.5_12mo_202409_20260412_220024.json,True,True,True,True,GPT-4o-mini,0.5,202409,12,5→3,29.67836014985971,3.0,gpt-4o-mini,
perm_2281_gpt-4o_T0.5_12mo_202410_20260412_220051.json,True,True,True,True,GPT-4o,0.5,202410,12,20→5,39.461976412091374,5.0,gpt-4o,
perm_2281_gpt-4o_T0.5_12mo_202410_20260412_220241.json,True,True,True,True,GPT-4o,0.5,202410,12,20→5,43.81007143255914,5.0,gpt-4o,
perm_2282_gpt-4o_T0.5_12mo_202410_20260412_220245.json,True,True,True,True,GPT-4o,0.5,202410,12,20→10,34.8297501356262,10.0,gpt-4o,
perm_2282_gpt-4o_T0.5_12mo_202410_20260412_220324.json,True,True,True,True,GPT-4o,0.5,202410,12,20→10,30.579360372887805,10.0,gpt-4o,
perm_2282_gpt-4o_T0.5_12mo_202410_20260412_220620.json,True,True,True,True,GPT-4o,0.5,202410,12,20→10,44.178254139705146,10.0,gpt-4o,
perm_2283_gpt-4o_T0.5_12mo_202410_20260412_220044.json,True,True,True,True,GPT-4o,0.5,202410,12,10→5,41.118584976336095,5.0,gpt-4o,
perm_2283_gpt-4o_T0.5_12mo_202410_20260412_220700.json,True,True,True,True,GPT-4o,0.5,202410,12,10→5,43.81007143255914,5.0,gpt-4o,
perm_2284_gpt-4o_T0.5_12mo_202410_20260412_220337.json,True,True,True,True,GPT-4o,0.5,202410,12,10→3,41.938486734447686,3.0,gpt-4o,
perm_2284_gpt-4o_T0.5_12mo_202410_20260412_220430.json,True,True,True,True,GPT-4o,0.5,202410,12,10→3,42.00282064605308,3.0,gpt-4o,
perm_2284_gpt-4o_T0.5_12mo_202410_20260412_220431.json,True,True,True,True,GPT-4o,0.5,202410,12,10→3,46.59216763770828,3.0,gpt-4o,
perm_2285_gpt-4o_T0.5_12mo_202410_20260412_220514.json,True,True,True,True,GPT-4o,0.5,202410,12,5→3,40.67319753083575,3.0,gpt-4o,
perm_2285_gpt-4o_T0.5_12mo_202410_20260412_220539.json,True,True,True,True,GPT-4o,0.5,202410,12,5→3,42.446814588727754,3.0,gpt-4o,
perm_2287_gpt-4o-mini_T0.5_12mo_202410_20260412_220624.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,20→5,27.97925097824533,5.0,gpt-4o-mini,
perm_2287_gpt-4o-mini_T0.5_12mo_202410_20260412_220647.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,20→5,34.76869284568519,5.0,gpt-4o-mini,
perm_2288_gpt-4o-mini_T0.5_12mo_202410_20260412_220742.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,20→10,34.55203746778218,10.0,gpt-4o-mini,
perm_2288_gpt-4o-mini_T0.5_12mo_202410_20260412_220743.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,20→10,28.216663563097516,10.0,gpt-4o-mini,
perm_2288_gpt-4o-mini_T0.5_12mo_202410_20260412_220801.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,20→10,36.98519879162452,10.0,gpt-4o-mini,
perm_2289_gpt-4o-mini_T0.5_12mo_202410_20260412_220749.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,10→5,41.23559346998338,5.0,gpt-4o-mini,
perm_2289_gpt-4o-mini_T0.5_12mo_202410_20260412_220810.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,10→5,42.03645437466714,5.0,gpt-4o-mini,
perm_2290_gpt-4o-mini_T0.5_12mo_202410_20260412_220806.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,10→3,48.36578469560029,3.0,gpt-4o-mini,
perm_2290_gpt-4o-mini_T0.5_12mo_202410_20260412_220815.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,10→3,40.67319753083575,3.0,gpt-4o-mini,
perm_2290_gpt-4o-mini_T0.5_12mo_202410_20260412_220816.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,10→3,46.59216763770828,3.0,gpt-4o-mini,
perm_2291_gpt-4o-mini_T0.5_12mo_202410_20260412_220814.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,5→3,40.67319753083575,3.0,gpt-4o-mini,
perm_2291_gpt-4o-mini_T0.5_12mo_202410_20260412_220828.json,True,True,True,True,GPT-4o-mini,0.5,202410,12,5→3,42.00282064605308,3.0,gpt-4o-mini,
perm_2293_gpt-5_T0.5_12mo_202410_20260412_220841.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2293_gpt-5_T0.5_12mo_202410_20260412_220842.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2293_gpt-5_T0.5_12mo_202410_20260412_220927.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2294_gpt-5_T0.5_12mo_202410_20260412_220937.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2294_gpt-5_T0.5_12mo_202410_20260412_220942.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2295_gpt-5_T0.5_12mo_202410_20260412_220951.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2295_gpt-5_T0.5_12mo_202410_20260412_221105.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2295_gpt-5_T0.5_12mo_202410_20260412_221143.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2296_gpt-5_T0.5_12mo_202410_20260412_221047.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2296_gpt-5_T0.5_12mo_202410_20260412_221049.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2296_gpt-5_T0.5_12mo_202410_20260412_221157.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2297_gpt-5_T0.5_12mo_202410_20260412_221157.json,True,True,True,True,GPT-5?,0.5,202410,12,5→3,38.89958047294375,3.0,gpt-5,
perm_2297_gpt-5_T0.5_12mo_202410_20260412_221215.json,True,True,True,True,GPT-5?,0.5,202410,12,5→3,38.89958047294375,3.0,gpt-5,
perm_2298_gpt-5_T0.5_12mo_202410_20260412_221205.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2298_gpt-5_T0.5_12mo_202410_20260412_221209.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2298_gpt-5_T0.5_12mo_202410_20260412_221244.json,True,False,False,False,GPT-5?,0.5,202410,12,,,,gpt-5,
perm_2300_gpt-51_T0.5_12mo_202410_20260412_221229.json,True,True,True,True,GPT-5.1,0.5,202410,12,20→10,43.32283417120347,10.0,gpt-5.1,
perm_2300_gpt-51_T0.5_12mo_202410_20260412_221235.json,True,True,True,True,GPT-5.1,0.5,202410,12,20→10,32.853881815480705,10.0,gpt-5.1,
perm_2300_gpt-51_T0.5_12mo_202410_20260412_221247.json,True,True,True,True,GPT-5.1,0.5,202410,12,20→10,42.21026188879418,10.0,gpt-5.1,
perm_2302_gpt-51_T0.5_12mo_202410_20260412_221237.json,True,True,True,True,GPT-5.1,0.5,202410,12,10→3,35.2251529573874,3.0,gpt-5.1,
perm_2302_gpt-51_T0.5_12mo_202410_20260412_221238.json,True,True,True,True,GPT-5.1,0.5,202410,12,10→3,50.52638399134738,3.0,gpt-5.1,
perm_2302_gpt-51_T0.5_12mo_202410_20260412_221302.json,True,True,True,True,GPT-5.1,0.5,202410,12,10→3,40.22967533072242,3.0,gpt-5.1,
perm_2303_gpt-51_T0.5_12mo_202410_20260412_221302.json,True,True,True,True,GPT-5.1,0.5,202410,12,5→3,40.67319753083575,3.0,gpt-5.1,
